record_id,timestamp,date,shift,station_id,product_id,planned_minutes,downtime_minutes,runtime_minutes,ideal_cycle_sec,actual_cycle_sec,total_quantity,good_quantity,rejected_quantity,machine_status,operator_team,downtime_id
PR0010639,2026-02-05 18:30:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.93,14,14,0,Running,Team-B,
PR0010640,2026-02-05 18:45:00,2026-02-05,B,ST05,ACT-100,15,13.5,1.5,60.8,62.72,1,1,0,Downtime,Team-B,DT000515
PR0010641,2026-02-05 19:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.94,14,14,0,Running,Team-B,
PR0010642,2026-02-05 19:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.89,14,14,0,Running,Team-B,
PR0010643,2026-02-05 19:30:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.8,14,14,0,Running,Team-B,
PR0010644,2026-02-05 19:45:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.73,14,14,0,Running,Team-B,
PR0010645,2026-02-05 20:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.14,14,14,0,Running,Team-B,
PR0010646,2026-02-05 20:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.94,14,14,0,Running,Team-B,
PR0010647,2026-02-05 20:30:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,62.87,14,14,0,Running,Team-B,
PR0010648,2026-02-05 20:45:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,60.89,14,14,0,Running,Team-B,
PR0010649,2026-02-05 21:00:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,63.3,14,14,0,Running,Team-B,
PR0010650,2026-02-05 21:15:00,2026-02-05,B,ST05,ACT-100,15,0.0,15.0,60.8,61.42,14,14,0,Running,Team-B,
PR0010651,2026-02-05 22:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.12,13,13,0,Running,Team-C,
PR0010652,2026-02-05 22:15:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.82,13,12,1,Running,Team-C,
PR0010653,2026-02-05 22:30:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.32,13,13,0,Running,Team-C,
PR0010654,2026-02-05 22:45:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.42,13,12,1,Running,Team-C,
PR0010655,2026-02-05 23:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.66,13,13,0,Running,Team-C,
PR0010656,2026-02-05 23:15:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,65.12,13,13,0,Running,Team-C,
PR0010657,2026-02-05 23:30:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.99,13,13,0,Running,Team-C,
PR0010658,2026-02-05 23:45:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.13,13,13,0,Running,Team-C,
PR0010659,2026-02-06 00:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.45,13,13,0,Running,Team-C,
PR0010660,2026-02-06 00:15:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,63.92,14,14,0,Running,Team-C,
PR0010661,2026-02-06 00:30:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.27,13,12,1,Running,Team-C,
PR0010662,2026-02-06 00:45:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,68.4,13,13,0,Running,Team-C,
PR0010663,2026-02-06 01:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,65.06,13,13,0,Running,Team-C,
PR0010664,2026-02-06 01:15:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,64.97,13,12,1,Running,Team-C,
PR0010665,2026-02-06 01:30:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.87,13,13,0,Running,Team-C,
PR0010666,2026-02-06 01:45:00,2026-02-05,C,ST01,ACT-100,15,13.5,1.5,62.7,64.52,1,1,0,Downtime,Team-C,DT000516
PR0010667,2026-02-06 02:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.59,13,13,0,Running,Team-C,
PR0010668,2026-02-06 02:15:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.38,13,13,0,Running,Team-C,
PR0010669,2026-02-06 02:30:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,65.85,13,13,0,Running,Team-C,
PR0010670,2026-02-06 02:45:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,68.32,13,13,0,Running,Team-C,
PR0010671,2026-02-06 03:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,69.62,12,12,0,Running,Team-C,
PR0010672,2026-02-06 03:15:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.14,13,13,0,Running,Team-C,
PR0010673,2026-02-06 03:30:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.29,13,13,0,Running,Team-C,
PR0010674,2026-02-06 03:45:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,67.05,13,13,0,Running,Team-C,
PR0010675,2026-02-06 04:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,65.66,13,12,1,Running,Team-C,
PR0010676,2026-02-06 04:15:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,70.56,12,12,0,Running,Team-C,
PR0010677,2026-02-06 04:30:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,62.82,14,14,0,Running,Team-C,
PR0010678,2026-02-06 04:45:00,2026-02-05,C,ST01,ACT-100,15,7.78,7.22,62.7,65.17,6,6,0,Downtime,Team-C,DT000517
PR0010679,2026-02-06 05:00:00,2026-02-05,C,ST01,ACT-100,15,0.0,15.0,62.7,66.39,13,12,1,Running,Team-C,
PR0010680,2026-02-06 05:15:00,2026-02-05,C,ST01,ACT-100,15,8.22,6.78,62.7,63.92,6,6,0,Planned Maintenance,Team-C,DT000518
PR0010681,2026-02-05 22:00:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.87,14,14,0,Running,Team-C,
PR0010682,2026-02-05 22:15:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.58,14,14,0,Running,Team-C,
PR0010683,2026-02-05 22:30:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.75,15,15,0,Running,Team-C,
PR0010684,2026-02-05 22:45:00,2026-02-05,C,ST02,ACT-100,15,13.5,1.5,57.0,60.39,1,1,0,Downtime,Team-C,DT000519
PR0010685,2026-02-05 23:00:00,2026-02-05,C,ST02,ACT-100,15,13.5,1.5,57.0,61.18,1,1,0,Downtime,Team-C,DT000520
PR0010686,2026-02-05 23:15:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.85,14,14,0,Running,Team-C,
PR0010687,2026-02-05 23:30:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.77,14,14,0,Running,Team-C,
PR0010688,2026-02-05 23:45:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.97,14,14,0,Running,Team-C,
PR0010689,2026-02-06 00:00:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.71,15,15,0,Running,Team-C,
PR0010690,2026-02-06 00:15:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.84,15,15,0,Running,Team-C,
PR0010691,2026-02-06 00:30:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.78,14,14,0,Running,Team-C,
PR0010692,2026-02-06 00:45:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.66,15,15,0,Running,Team-C,
PR0010693,2026-02-06 01:00:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.66,14,14,0,Running,Team-C,
PR0010694,2026-02-06 01:15:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.95,14,13,1,Running,Team-C,
PR0010695,2026-02-06 01:30:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.28,14,14,0,Running,Team-C,
PR0010696,2026-02-06 01:45:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.18,14,14,0,Running,Team-C,
PR0010697,2026-02-06 02:00:00,2026-02-05,C,ST02,ACT-100,15,13.5,1.5,57.0,62.04,1,1,0,Downtime,Team-C,DT000521
PR0010698,2026-02-06 02:15:00,2026-02-05,C,ST02,ACT-100,15,10.8,4.2,57.0,59.32,4,4,0,Downtime,Team-C,DT000522
PR0010699,2026-02-06 02:30:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.75,14,14,0,Running,Team-C,
PR0010700,2026-02-06 02:45:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.4,14,14,0,Running,Team-C,
PR0010701,2026-02-06 03:00:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,61.58,14,14,0,Running,Team-C,
PR0010702,2026-02-06 03:15:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.15,14,13,1,Running,Team-C,
PR0010703,2026-02-06 03:30:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.36,15,15,0,Running,Team-C,
PR0010704,2026-02-06 03:45:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,58.64,15,15,0,Running,Team-C,
PR0010705,2026-02-06 04:00:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,62.28,14,14,0,Running,Team-C,
PR0010706,2026-02-06 04:15:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,58.62,15,15,0,Running,Team-C,
PR0010707,2026-02-06 04:30:00,2026-02-05,C,ST02,ACT-100,15,13.5,1.5,57.0,60.82,1,1,0,Downtime,Team-C,DT000523
PR0010708,2026-02-06 04:45:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.23,14,14,0,Running,Team-C,
PR0010709,2026-02-06 05:00:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,59.89,15,15,0,Running,Team-C,
PR0010710,2026-02-06 05:15:00,2026-02-05,C,ST02,ACT-100,15,0.0,15.0,57.0,60.99,14,14,0,Running,Team-C,
PR0010711,2026-02-05 22:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.18,14,14,0,Running,Team-C,
PR0010712,2026-02-05 22:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.18,14,14,0,Running,Team-C,
PR0010713,2026-02-05 22:30:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.78,14,14,0,Running,Team-C,
PR0010714,2026-02-05 22:45:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.98,14,13,1,Running,Team-C,
PR0010715,2026-02-05 23:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.11,14,14,0,Running,Team-C,
PR0010716,2026-02-05 23:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.24,14,13,1,Running,Team-C,
PR0010717,2026-02-05 23:30:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,65.18,13,13,0,Running,Team-C,
PR0010718,2026-02-05 23:45:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.44,13,13,0,Running,Team-C,
PR0010719,2026-02-06 00:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,66.69,13,13,0,Running,Team-C,
PR0010720,2026-02-06 00:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,59.98,15,15,0,Running,Team-C,
PR0010721,2026-02-06 00:30:00,2026-02-05,C,ST03,ACT-100,15,13.5,1.5,59.85,64.85,1,1,0,Downtime,Team-C,DT000524
PR0010722,2026-02-06 00:45:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,67.96,13,13,0,Running,Team-C,
PR0010723,2026-02-06 01:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.56,13,13,0,Running,Team-C,
PR0010724,2026-02-06 01:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,65.4,13,13,0,Running,Team-C,
PR0010725,2026-02-06 01:30:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.95,14,14,0,Running,Team-C,
PR0010726,2026-02-06 01:45:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,65.22,13,13,0,Running,Team-C,
PR0010727,2026-02-06 02:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.12,14,14,0,Running,Team-C,
PR0010728,2026-02-06 02:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.25,14,13,1,Running,Team-C,
PR0010729,2026-02-06 02:30:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,65.47,13,12,1,Running,Team-C,
PR0010730,2026-02-06 02:45:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,65.8,13,13,0,Running,Team-C,
PR0010731,2026-02-06 03:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.8,14,13,1,Running,Team-C,
PR0010732,2026-02-06 03:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,61.9,14,14,0,Running,Team-C,
PR0010733,2026-02-06 03:30:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.3,13,13,0,Running,Team-C,
PR0010734,2026-02-06 03:45:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.27,14,14,0,Running,Team-C,
PR0010735,2026-02-06 04:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.57,13,13,0,Running,Team-C,
PR0010736,2026-02-06 04:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,64.41,13,13,0,Running,Team-C,
PR0010737,2026-02-06 04:30:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,65.47,13,13,0,Running,Team-C,
PR0010738,2026-02-06 04:45:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.64,14,14,0,Running,Team-C,
PR0010739,2026-02-06 05:00:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,63.5,14,14,0,Running,Team-C,
PR0010740,2026-02-06 05:15:00,2026-02-05,C,ST03,ACT-100,15,0.0,15.0,59.85,62.94,14,14,0,Running,Team-C,
PR0010741,2026-02-05 22:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.03,11,11,0,Running,Team-C,
PR0010742,2026-02-05 22:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,78.39,11,10,1,Running,Team-C,
PR0010743,2026-02-05 22:30:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,75.35,11,10,1,Running,Team-C,
PR0010744,2026-02-05 22:45:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,75.63,11,10,1,Running,Team-C,
PR0010745,2026-02-05 23:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,74.32,12,12,0,Running,Team-C,
PR0010746,2026-02-05 23:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.66,11,11,0,Running,Team-C,
PR0010747,2026-02-05 23:30:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,78.46,11,11,0,Running,Team-C,
PR0010748,2026-02-05 23:45:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,78.33,11,11,0,Running,Team-C,
PR0010749,2026-02-06 00:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,78.53,11,11,0,Running,Team-C,
PR0010750,2026-02-06 00:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,79.99,11,11,0,Running,Team-C,
PR0010751,2026-02-06 00:30:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.87,11,11,0,Running,Team-C,
PR0010752,2026-02-06 00:45:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,81.4,11,11,0,Running,Team-C,
PR0010753,2026-02-06 01:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,76.89,11,11,0,Running,Team-C,
PR0010754,2026-02-06 01:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,75.78,11,11,0,Running,Team-C,
PR0010755,2026-02-06 01:30:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,79.64,11,11,0,Running,Team-C,
PR0010756,2026-02-06 01:45:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,76.43,11,11,0,Running,Team-C,
PR0010757,2026-02-06 02:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.85,11,11,0,Running,Team-C,
PR0010758,2026-02-06 02:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,76.13,11,11,0,Running,Team-C,
PR0010759,2026-02-06 02:30:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.54,11,11,0,Running,Team-C,
PR0010760,2026-02-06 02:45:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.45,11,11,0,Running,Team-C,
PR0010761,2026-02-06 03:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,79.05,11,11,0,Running,Team-C,
PR0010762,2026-02-06 03:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,81.37,11,11,0,Running,Team-C,
PR0010763,2026-02-06 03:30:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,75.86,11,11,0,Running,Team-C,
PR0010764,2026-02-06 03:45:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,79.31,11,11,0,Running,Team-C,
PR0010765,2026-02-06 04:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,79.33,11,11,0,Running,Team-C,
PR0010766,2026-02-06 04:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,78.6,11,11,0,Running,Team-C,
PR0010767,2026-02-06 04:30:00,2026-02-05,C,ST04,ACT-100,15,5.28,9.72,68.4,77.25,7,6,1,Planned Maintenance,Team-C,DT000525
PR0010768,2026-02-06 04:45:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.79,11,11,0,Running,Team-C,
PR0010769,2026-02-06 05:00:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,77.52,11,10,1,Running,Team-C,
PR0010770,2026-02-06 05:15:00,2026-02-05,C,ST04,ACT-100,15,0.0,15.0,68.4,75.72,11,10,1,Running,Team-C,
PR0010771,2026-02-05 22:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,64.18,14,14,0,Running,Team-C,
PR0010772,2026-02-05 22:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,60.83,14,14,0,Running,Team-C,
PR0010773,2026-02-05 22:30:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,67.24,13,13,0,Running,Team-C,
PR0010774,2026-02-05 22:45:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,66.11,13,13,0,Running,Team-C,
PR0010775,2026-02-05 23:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,65.48,13,13,0,Running,Team-C,
PR0010776,2026-02-05 23:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,65.51,13,13,0,Running,Team-C,
PR0010777,2026-02-05 23:30:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,62.1,14,14,0,Running,Team-C,
PR0010778,2026-02-05 23:45:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,68.3,13,13,0,Running,Team-C,
PR0010779,2026-02-06 00:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,67.94,13,13,0,Running,Team-C,
PR0010780,2026-02-06 00:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,63.96,14,14,0,Running,Team-C,
PR0010781,2026-02-06 00:30:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,64.64,13,13,0,Running,Team-C,
PR0010782,2026-02-06 00:45:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,62.73,14,13,1,Running,Team-C,
PR0010783,2026-02-06 01:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,61.71,14,13,1,Running,Team-C,
PR0010784,2026-02-06 01:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,61.94,14,14,0,Running,Team-C,
PR0010785,2026-02-06 01:30:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,65.32,13,13,0,Running,Team-C,
PR0010786,2026-02-06 01:45:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,63.61,14,14,0,Running,Team-C,
PR0010787,2026-02-06 02:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,65.64,13,13,0,Running,Team-C,
PR0010788,2026-02-06 02:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,65.86,13,13,0,Running,Team-C,
PR0010789,2026-02-06 02:30:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,64.8,13,13,0,Running,Team-C,
PR0010790,2026-02-06 02:45:00,2026-02-05,C,ST05,ACT-100,15,13.5,1.5,60.8,63.16,1,1,0,Downtime,Team-C,DT000526
PR0010791,2026-02-06 03:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,67.43,13,13,0,Running,Team-C,
PR0010792,2026-02-06 03:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,63.88,14,14,0,Running,Team-C,
PR0010793,2026-02-06 03:30:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,64.0,14,14,0,Running,Team-C,
PR0010794,2026-02-06 03:45:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,64.76,13,13,0,Running,Team-C,
PR0010795,2026-02-06 04:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,64.1,14,14,0,Running,Team-C,
PR0010796,2026-02-06 04:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,65.72,13,13,0,Running,Team-C,
PR0010797,2026-02-06 04:30:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,62.42,14,14,0,Running,Team-C,
PR0010798,2026-02-06 04:45:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,64.24,14,14,0,Running,Team-C,
PR0010799,2026-02-06 05:00:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,65.27,13,13,0,Running,Team-C,
PR0010800,2026-02-06 05:15:00,2026-02-05,C,ST05,ACT-100,15,0.0,15.0,60.8,66.99,13,13,0,Running,Team-C,
PR0010801,2026-02-06 06:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,63.37,14,14,0,Running,Team-A,
PR0010802,2026-02-06 06:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010803,2026-02-06 06:30:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010804,2026-02-06 06:45:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,65.64,13,13,0,Running,Team-A,
PR0010805,2026-02-06 07:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010806,2026-02-06 07:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,64.01,14,12,2,Running,Team-A,
PR0010807,2026-02-06 07:30:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,63.31,14,14,0,Running,Team-A,
PR0010808,2026-02-06 07:45:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-A,
PR0010809,2026-02-06 08:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.88,14,14,0,Running,Team-A,
PR0010810,2026-02-06 08:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-A,
PR0010811,2026-02-06 08:30:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,63.74,14,14,0,Running,Team-A,
PR0010812,2026-02-06 08:45:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010813,2026-02-06 09:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,63.24,14,14,0,Running,Team-A,
PR0010814,2026-02-06 09:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010815,2026-02-06 09:30:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010816,2026-02-06 09:45:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010817,2026-02-06 10:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010818,2026-02-06 10:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010819,2026-02-06 10:30:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,63.05,14,14,0,Running,Team-A,
PR0010820,2026-02-06 10:45:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-A,
PR0010821,2026-02-06 11:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010822,2026-02-06 11:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,64.76,13,13,0,Running,Team-A,
PR0010823,2026-02-06 11:30:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,13,1,Running,Team-A,
PR0010824,2026-02-06 11:45:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010825,2026-02-06 12:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010826,2026-02-06 12:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010827,2026-02-06 12:30:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,63.34,14,14,0,Running,Team-A,
PR0010828,2026-02-06 12:45:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,63.05,14,13,1,Running,Team-A,
PR0010829,2026-02-06 13:00:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010830,2026-02-06 13:15:00,2026-02-06,A,ST01,ACT-100,15,0.0,15.0,62.7,62.7,14,14,0,Running,Team-A,
PR0010831,2026-02-06 06:00:00,2026-02-06,A,ST02,ACT-100,15,0.0,15.0,57.0,57.39,15,15,0,Running,Team-A,
PR0010832,2026-02-06 06:15:00,2026-02-06,A,ST02,ACT-100,15,0.0,15.0,57.0,57.0,15,14,1,Running,Team-A,
